POINTID,SOC_Stock_Mg_ha,band1,band2,band3,band4,band5,band6,band7,band8,band9,band10,band11,band12,band13,band14,band15,band16,band17,band18,band19,band20,band21,band22,band23,band24,band25,band26,band27,band28,band29,band30,band31,band32,band33,band34,band35,band36,band37,band38,band39,band40,band41,band42,band43,band44,band45,band46,band47,band48,band49,band50,band51,band52,band53,band54,band55,band56,band57,band58,band59,band60,band61,band62,band63,band64,band65,band66,band67,band68,band69,band70,band71,band72,band73,band74,band75,band76,band77,band78,band79,band80,band81,band82,band83,band84,band85,band86,band87,band88,band89,band90,band91,band92,band93,band94,band95,band96,band97,band98,band99,band100,band101,band102,band103,band104,band105,band106,band107,band108,band109,band110,band111,band112,band113,band114,band115,band116,band117,band118,band119,band120,band121,band122,band123,band124,band125,band126,band127,band128,band129,band130,band131,band132,band133,band134,band135,band136,band137,band138,band139,band140,band141,band142,band143,band144,band145,band146,band147,band148,band149,band150,band151,band152,band153,band154,band155,band156,band157,band158,band159,band160,band161,band162,band163,band164,band165,band166,band167,band168,band169,band170,band171,band172,band173,band174,band175,band176,band177,band178,band179,band180,band181,band182,band183,band184,band185,band186,band187,band188,band189,band190,band191,band192,band193,band194,band195,band196,band197,band198,band199,band200,band201,band202,band203,band204,band205,band206,band207,band208,band209,band210,band211,band212,band213,band214,band215,band216,band217,band218,band219,band220,band221,band222,band223,band224,band225,band226,band227,band228,band229,band230,band231,band232,band233,band234
41922402,0.042826723,0.03609,0.03334,0.03061,0.02039,0.02631,0.02661,0.02469,0.01593,0.01567,0.01894,0.01901,0.01926,0.019,0.02213,0.02477,0.03029,0.03873,0.05064,0.06181,0.0622,0.05998,0.0573,0.05452,0.05267,0.0488,0.04985,0.05003,0.0493,0.05068,0.04981,0.04913,0.04488,0.0448,0.04518,0.04869,0.06746,0.10584,0.1554,0.22092,0.28144,0.32718,0.35676,0.35821,0.40002,0.37574,0.38257,0.39875,0.38915,0.40401,0.40879,0.40241,0.39905,0.39753,0.41154,0.41898,0.41238,0.41094,0.45336,0.42118,0.40285,0.37571,0.36666,0.37391,0.36361,0.38581,0.37249,0.40873,0.40928,0.39756,0.40009,0.40104,0.40493,0.41511,0.42161,0.42722,0.43485,0.43984,0.439,0.44643,0.45321,0.45466,0.36461,0.44002,0.39487,0.37055,0.37829,0.36545,0.37804,0.38328,0.37795,0.37476,0.37456,0.37426,0.39063,0.41251,0.41906,0.39234,0.3792,0.3613,0.3604,0.3389,0.35644,0.28162,0.00661,0.00513,0.00554,0.00511,0.00525,0.0061,0.00861,0.00998,0.0153,0.14409,0.11537,0.11492,0.1304,0.13759,0.1492,0.1575,0.16103,0.16658,0.17424,0.18077,0.18782,0.19666,0.20183,0.20652,0.20816,0.21176,0.21376,0.21723,0.21769,0.21833,0.22072,0.21784,0.21677,0.21422,0.21537,0.21137,0.20922,0.19971,0.19931,0.19474,0.19098,0.20043,0.2076,0.02461,0.0119,0.00911,0.00708,0.00792,0.00784,0.0083,0.0063,0.00645,0.00734,0.00597,0.00604,0.00533,0.00629,0.00487,0.00594,0.00789,0.07857,0.06397,0.0643,0.07292,0.08719,0.06345,0.09056,0.06407,0.08521,0.09,0.09775,0.09015,0.09899,0.09424,0.09828,0.1004,0.10037,0.09989,0.10532,0.10146,0.10495,0.10549,0.11174,0.11157,0.10893,0.11688,0.11711,0.11647,0.11931,0.11859,0.12348,0.12526,0.12085,0.12113,0.1187,0.1156,0.11762,0.11423,0.11287,0.11015,0.1099,0.10686,0.10275,0.10074,0.09158,0.08676,0.0918,0.09158,0.09847,0.08435,0.05692,0.06122,0.0527,0.04643,0.04633,0.04738,0.0481,0.04192,0.03421,0.03828,0.03986,0.02525,0.03183,0.02222,0.02243,0.0295,0.0148,0.00986,0.00038,3e-05,2e-05
41922420,0.01386,0.1563,0.14441,0.14482,0.13893,0.14015,0.13886,0.13526,0.12694,0.12828,0.13281,0.12772,0.1355,0.13095,0.13556,0.13429,0.13628,0.14784,0.15949,0.17394,0.16901,0.16461,0.16132,0.1597,0.15702,0.15341,0.15593,0.15465,0.15427,0.1548,0.1541,0.15297,0.14769,0.14667,0.14502,0.15108,0.17678,0.20699,0.25281,0.31946,0.36678,0.40681,0.4464,0.45141,0.49042,0.45779,0.46986,0.49055,0.47759,0.4972,0.49853,0.48952,0.48783,0.48539,0.50237,0.51237,0.5091,0.50243,0.56403,0.5494,0.52291,0.46882,0.44477,0.45031,0.51724,0.53179,0.49247,0.52282,0.51684,0.49683,0.49769,0.49606,0.50283,0.50918,0.51632,0.52462,0.53193,0.53596,0.53591,0.54363,0.55399,0.57124,0.51542,0.60114,0.56081,0.49,0.48704,0.46242,0.47579,0.4819,0.47205,0.46864,0.4661,0.46532,0.48441,0.51206,0.51734,0.48664,0.47045,0.45634,0.46552,0.4555,0.51437,0.48521,0.01245,0.01027,0.01086,0.01073,0.01259,0.01707,0.02385,0.02792,0.04105,0.39802,0.33523,0.29984,0.27858,0.25992,0.25811,0.26084,0.25853,0.26078,0.26688,0.27123,0.28171,0.2864,0.29255,0.29566,0.29801,0.2996,0.29998,0.30222,0.30748,0.3057,0.30773,0.30513,0.30181,0.29984,0.30431,0.30233,0.30109,0.29152,0.29552,0.29659,0.29921,0.32467,0.37549,0.04538,0.02708,0.01643,0.01418,0.01091,0.01016,0.01178,0.01147,0.00893,0.00905,0.01051,0.00848,0.00974,0.01053,0.01297,0.0168,0.01883,0.26986,0.19449,0.17131,0.16896,0.19702,0.15462,0.17195,0.15033,0.17613,0.17324,0.18065,0.17491,0.19699,0.18004,0.18399,0.17989,0.17856,0.17182,0.17208,0.17308,0.17592,0.17733,0.17768,0.18022,0.1783,0.18529,0.18459,0.18325,0.19091,0.18953,0.1872,0.19615,0.18703,0.1828,0.1899,0.18845,0.18148,0.18125,0.18126,0.1727,0.17359,0.17153,0.17075,0.16857,0.14855,0.13788,0.15045,0.15662,0.15033,0.14406,0.10408,0.10188,0.08739,0.08475,0.08202,0.08281,0.08139,0.06987,0.06432,0.05328,0.07257,0.06081,0.06406,0.0403,0.04714,0.05428,0.0381,0.03513,0.0184,0.00484,0.01472
41942498,0.070150085,0.04945,0.04378,0.03799,0.02499,0.02647,0.02885,0.02319,0.01636,0.01178,0.01407,0.01483,0.01315,0.01103,0.01366,0.01418,0.01636,0.02316,0.03285,0.04111,0.04176,0.03841,0.03238,0.02763,0.02348,0.01891,0.01868,0.0182,0.01607,0.01614,0.01498,0.01378,0.01019,0.00925,0.0098,0.01308,0.02698,0.06355,0.11292,0.18837,0.2751,0.34807,0.39013,0.39054,0.44193,0.4238,0.42626,0.44492,0.43615,0.44643,0.45722,0.44822,0.44248,0.44234,0.45904,0.46964,0.46271,0.45737,0.50681,0.49381,0.46813,0.41709,0.40073,0.42031,0.4144,0.42406,0.41137,0.45557,0.4611,0.45521,0.45045,0.45347,0.45962,0.46963,0.47581,0.47924,0.49007,0.49946,0.49863,0.50915,0.52161,0.52419,0.43136,0.50098,0.4318,0.40037,0.40526,0.3937,0.40497,0.41418,0.41123,0.40723,0.40784,0.41051,0.42861,0.45335,0.45943,0.43296,0.41477,0.39435,0.38602,0.3669,0.38314,0.309,0.00235,0.00064,0.00035,0.0006,0.00063,0.00069,0.0018,0.00244,0.00488,0.08537,0.07127,0.06522,0.08827,0.09911,0.11073,0.12232,0.12782,0.1348,0.14307,0.15082,0.16081,0.16939,0.17494,0.18149,0.18317,0.18917,0.19254,0.19419,0.19754,0.19837,0.19863,0.19519,0.19396,0.19121,0.18994,0.18775,0.18175,0.17418,0.17336,0.1715,0.1637,0.17786,0.1819,0.01295,0.00529,0.00514,0.00291,0.00346,0.00304,0.00284,0.00305,0.00235,0.00256,0.00314,0.00201,0.00235,0.00229,0.00284,0.00253,0.00267,0.04935,0.03603,0.03276,0.0358,0.04213,0.03728,0.03346,0.0359,0.0454,0.0531,0.0558,0.05356,0.06218,0.0604,0.06172,0.06439,0.06351,0.066,0.06584,0.06651,0.06926,0.07118,0.07292,0.07288,0.07524,0.07826,0.07842,0.08026,0.08528,0.08415,0.08716,0.08899,0.08884,0.08724,0.08405,0.08266,0.08028,0.07982,0.0746,0.07521,0.07228,0.06972,0.06567,0.06206,0.05843,0.05301,0.05472,0.05794,0.05844,0.05374,0.03587,0.03725,0.02679,0.02557,0.02284,0.0228,0.02309,0.0191,0.01749,0.01468,0.01413,0.01118,0.00934,0.00233,0.002,0.00301,0.00046,2e-05,2e-05,2e-05,2e-05
41942506,0.056893724,0.03571,0.02972,0.01843,0.00749,0.01053,0.01201,0.00468,0.00011,2e-05,5e-05,5e-05,2e-05,2e-05,2e-05,2e-05,0.00024,0.0058,0.01485,0.0239,0.0244,0.02115,0.01619,0.01299,0.01018,0.00449,0.00449,0.00438,0.00223,0.00214,0.00067,0.00058,0.00018,0.00014,0.0002,0.00052,0.01444,0.05225,0.10254,0.17972,0.26542,0.33475,0.3767,0.38158,0.43073,0.40606,0.41367,0.43334,0.42512,0.4405,0.44759,0.43706,0.43403,0.43462,0.45212,0.46471,0.46073,0.45852,0.51221,0.49522,0.48904,0.43438,0.41077,0.42171,0.4325,0.45043,0.42834,0.46746,0.46955,0.45801,0.45629,0.45765,0.46351,0.47338,0.48087,0.48808,0.49877,0.50611,0.50774,0.51901,0.52982,0.53715,0.42989,0.53721,0.45028,0.41578,0.42275,0.40806,0.42043,0.42969,0.42383,0.41927,0.41942,0.42185,0.43963,0.46729,0.47213,0.44469,0.4295,0.41099,0.40528,0.37786,0.39959,0.30575,0.00299,0.00102,0.00117,0.0013,0.00084,0.00127,0.00252,0.00288,0.00566,0.08051,0.06438,0.06902,0.088,0.09491,0.10806,0.11934,0.12473,0.13225,0.14235,0.14945,0.15941,0.16872,0.17525,0.18126,0.18441,0.1892,0.19124,0.19448,0.19658,0.19701,0.19776,0.19397,0.19161,0.18883,0.18663,0.18247,0.17882,0.17235,0.1696,0.16474,0.16446,0.17537,0.1821,0.01225,0.00517,0.00334,0.00317,0.00281,0.00299,0.00272,0.0018,0.00256,0.00223,0.00145,0.00243,0.00244,0.00232,0.0013,0.0018,0.00316,0.00714,0.01762,0.02649,0.03175,0.03676,0.02855,0.03372,0.03236,0.04102,0.05064,0.05174,0.04782,0.05588,0.05422,0.05566,0.05954,0.05679,0.06143,0.05991,0.06191,0.06435,0.06859,0.07089,0.06841,0.07156,0.07614,0.0744,0.07628,0.08222,0.08193,0.08283,0.08482,0.08602,0.08315,0.0853,0.08305,0.07517,0.0757,0.07175,0.07199,0.06882,0.0652,0.06099,0.05624,0.05374,0.05234,0.05228,0.05827,0.05393,0.04706,0.03622,0.03792,0.02597,0.02565,0.02356,0.02168,0.02097,0.01677,0.01378,0.01411,0.01675,0.01241,0.01279,0.00171,0.00436,0.00105,0.00084,0.00276,0.00043,2e-05,0.00281
41982386,0.047624376,0.04106,0.02614,0.02179,0.01274,0.01848,0.01465,0.00935,0.00365,0.00493,0.00865,0.00771,0.00855,0.00647,0.01181,0.00963,0.0136,0.0208,0.02956,0.03597,0.03798,0.03511,0.03253,0.02704,0.02506,0.02148,0.01772,0.02116,0.02002,0.01883,0.01909,0.0184,0.01802,0.01526,0.01508,0.01761,0.0314,0.05911,0.10478,0.16127,0.21436,0.25788,0.28751,0.30124,0.31766,0.3024,0.31199,0.32583,0.31328,0.32284,0.32642,0.32702,0.32529,0.32432,0.3368,0.3424,0.33437,0.32543,0.36274,0.34977,0.30478,0.28954,0.28025,0.28841,0.26889,0.28615,0.28609,0.32006,0.32325,0.3214,0.32558,0.32505,0.33304,0.33906,0.34197,0.34794,0.35393,0.35654,0.35381,0.35889,0.36263,0.3659,0.29393,0.32412,0.31031,0.27877,0.2929,0.28556,0.29638,0.297,0.29195,0.29689,0.29917,0.30278,0.31551,0.33303,0.33906,0.31844,0.30144,0.28927,0.2822,0.26578,0.2752,0.29296,0.00752,0.00528,0.00516,0.00499,0.00491,0.00658,0.00772,0.00813,0.01015,0.08478,0.07103,0.05698,0.07601,0.08273,0.09261,0.10283,0.10626,0.11263,0.12076,0.12345,0.12839,0.13747,0.14353,0.14746,0.14943,0.15529,0.15702,0.1574,0.16013,0.16152,0.15947,0.15662,0.15724,0.1563,0.15224,0.14983,0.15041,0.14339,0.14055,0.13648,0.13333,0.13585,0.13037,0.01624,0.01007,0.0052,0.00668,0.0061,0.00432,0.0067,0.00706,0.00522,0.00792,0.00465,0.00644,0.01012,0.00566,0.00552,0.00528,0.00761,0.05595,0.01279,0.03659,0.03825,0.03793,0.04587,0.04883,0.03365,0.04175,0.04897,0.05003,0.04863,0.0453,0.06133,0.06375,0.05418,0.0526,0.05565,0.05948,0.05495,0.05548,0.05812,0.06065,0.06253,0.06197,0.06387,0.07063,0.06708,0.07201,0.07729,0.07704,0.07657,0.08161,0.07613,0.06685,0.07051,0.07253,0.06647,0.04874,0.06259,0.06171,0.05739,0.05116,0.05769,0.05042,0.04202,0.04799,0.05162,0.04732,0.04561,0.04054,0.03619,0.02939,0.02675,0.02298,0.02493,0.01859,0.01137,0.01277,0.01828,0.01769,0.00935,0.01399,0.0137,0.00398,0.00453,0.0099,0.00444,2e-05,2e-05,0.00468
41982542,0.055714411,0.01845,0.00916,0.00829,0.00667,0.01207,0.00798,0.00653,0.00638,0.00095,0.00472,0.00409,0.00485,0.0025,0.00543,0.0049,0.00789,0.01135,0.01852,0.02411,0.02519,0.02321,0.02184,0.01909,0.01689,0.01352,0.01357,0.0144,0.01392,0.01302,0.01297,0.01259,0.01051,0.00946,0.01019,0.01149,0.01991,0.03809,0.0751,0.12236,0.17508,0.23906,0.2994,0.29174,0.33434,0.32586,0.33545,0.36262,0.3433,0.34247,0.34699,0.35491,0.35575,0.35891,0.37833,0.40308,0.38746,0.363,0.43774,0.44059,0.34696,0.27324,0.27362,0.31077,0.27742,0.27973,0.26531,0.33462,0.3566,0.35613,0.36352,0.37267,0.38274,0.38997,0.39655,0.40607,0.41328,0.41762,0.41784,0.42475,0.43131,0.426,0.37705,0.37218,0.30903,0.24941,0.28745,0.30361,0.32735,0.33452,0.32999,0.33411,0.33848,0.3434,0.36249,0.3857,0.39191,0.36735,0.34723,0.33146,0.32236,0.30518,0.31461,0.35528,0.00246,0.00049,0.00012,2e-05,5e-05,0.00061,2e-05,0.00015,0.00186,0.02881,0.02985,0.03215,0.05118,0.06619,0.08112,0.0929,0.1004,0.10805,0.11542,0.12352,0.13129,0.14031,0.14467,0.1507,0.15653,0.15709,0.16048,0.16323,0.16611,0.16493,0.16478,0.16242,0.15761,0.15334,0.15338,0.14759,0.144,0.13689,0.13648,0.13185,0.12519,0.12959,0.13954,0.00659,0.00307,0.00294,0.0029,0.0027,0.00188,0.0014,0.00096,0.00142,0.00087,0.00209,0.00241,0.00243,0.00102,0.0007,0.0023,0.00102,0.01912,0.02644,0.0154,0.02321,0.03166,0.03586,0.02226,0.02672,0.03066,0.03397,0.03638,0.03674,0.03862,0.04169,0.04117,0.0459,0.04723,0.04535,0.04532,0.04498,0.04788,0.04831,0.05327,0.05367,0.05403,0.05696,0.05533,0.05748,0.06094,0.05792,0.0634,0.06575,0.06285,0.06052,0.06026,0.05985,0.05728,0.0556,0.05493,0.05072,0.05051,0.05034,0.05367,0.04625,0.03726,0.03699,0.03894,0.03868,0.03758,0.03012,0.02341,0.021,0.01692,0.01855,0.0161,0.01434,0.00966,0.01178,0.00909,0.00749,0.0081,0.0067,0.00723,0.00081,0.00197,0.00116,0.00021,0.00145,5e-05,2e-05,2e-05
41982542,0.055714411,0.03362,0.03275,0.03368,0.01547,0.02,0.01944,0.01727,0.00783,0.00262,0.00883,0.00792,0.00334,0.005,0.00829,0.00531,0.00813,0.01382,0.02315,0.03139,0.02644,0.02733,0.02342,0.0188,0.01567,0.01366,0.01303,0.01132,0.01089,0.00826,0.00816,0.00728,0.00688,0.00673,0.00444,0.00696,0.02013,0.04706,0.08908,0.16185,0.24048,0.31211,0.36359,0.38486,0.42089,0.40075,0.41357,0.43853,0.42238,0.43432,0.4446,0.44483,0.4482,0.449,0.46809,0.48489,0.47274,0.45859,0.52828,0.50335,0.43435,0.38418,0.39849,0.42802,0.2524,0.27668,0.26281,0.31923,0.3304,0.32964,0.33703,0.33622,0.34505,0.35355,0.35717,0.36464,0.37327,0.37537,0.37438,0.38094,0.38749,0.38856,0.29815,0.32248,0.31489,0.26418,0.30413,0.3041,0.31739,0.31981,0.31417,0.31904,0.32068,0.32464,0.34073,0.3603,0.36486,0.34528,0.32679,0.31261,0.30733,0.28719,0.29172,0.2406,0.0011,3e-05,3e-05,0.00011,8e-05,0.00047,0.00183,0.00089,0.00291,0.04515,0.03554,0.03658,0.05693,0.07341,0.08273,0.09244,0.09859,0.1055,0.11144,0.11968,0.12682,0.13611,0.14032,0.14401,0.15077,0.15158,0.1557,0.15698,0.15845,0.15912,0.15885,0.15576,0.15531,0.14859,0.14693,0.14325,0.13761,0.1315,0.12871,0.12963,0.12811,0.12677,0.12642,0.01163,0.00513,0.00105,0.00099,0.0029,0.00122,0.00128,0.00322,0.00366,0.00356,0.00089,0.00156,0.0006,2e-05,0.00153,0.005,0.00189,0.00369,0.02806,0.02643,0.02365,0.02362,0.03471,0.04204,0.01292,0.02951,0.03526,0.04184,0.03366,0.03836,0.03719,0.04382,0.03912,0.04422,0.04594,0.04611,0.04353,0.04868,0.04924,0.04982,0.04923,0.051,0.05614,0.0499,0.05594,0.06024,0.05782,0.05864,0.06142,0.06371,0.06184,0.06206,0.06165,0.05595,0.05426,0.05129,0.04956,0.04912,0.04688,0.04694,0.04428,0.03624,0.03322,0.03806,0.03728,0.03478,0.03062,0.02356,0.02618,0.01382,0.01767,0.01505,0.01666,0.01344,0.01439,0.01511,0.00444,0.00568,0.00679,0.00493,0.0022,0.00377,0.00362,0.00636,0.00117,0.00038,0.00456,2e-05
41982542,0.055714411,0.07817,0.06738,0.07932,0.06889,0.0686,0.06168,0.06098,0.05727,0.04987,0.05615,0.05736,0.06197,0.05542,0.05922,0.05858,0.06313,0.06413,0.07193,0.08119,0.07718,0.07544,0.07353,0.07279,0.06847,0.06567,0.06711,0.06587,0.06162,0.06593,0.065,0.06429,0.06155,0.06049,0.0621,0.063,0.07523,0.09328,0.12364,0.1725,0.21678,0.26249,0.30408,0.32506,0.33959,0.3227,0.32833,0.34331,0.33118,0.34022,0.34577,0.3489,0.3521,0.35239,0.36393,0.37356,0.36037,0.34646,0.3911,0.38581,0.34383,0.306,0.2948,0.31815,0.3118,0.33272,0.31141,0.35021,0.35509,0.35573,0.36146,0.3671,0.37386,0.37841,0.38549,0.39498,0.4023,0.40304,0.39863,0.39905,0.39802,0.39457,0.36312,0.41306,0.37078,0.32332,0.32653,0.32665,0.33942,0.34417,0.33939,0.34343,0.34572,0.352,0.37018,0.39602,0.40034,0.37165,0.34792,0.33112,0.32358,0.31261,0.34696,0.49429,0.01794,0.0125,0.0143,0.01553,0.01706,0.02835,0.03113,0.03073,0.0369,0.2761,0.23589,0.1959,0.15819,0.14148,0.14061,0.14621,0.14945,0.15554,0.1604,0.16722,0.17627,0.18293,0.1852,0.19205,0.1946,0.19463,0.19826,0.19983,0.20031,0.19986,0.20032,0.19808,0.19449,0.1928,0.19176,0.19101,0.19007,0.18158,0.18315,0.18944,0.1846,0.213,0.26615,0.04799,0.03671,0.02708,0.02533,0.01726,0.01523,0.01602,0.0163,0.01192,0.01785,0.01756,0.01486,0.01666,0.01909,0.03082,0.03119,0.03052,0.35576,0.16925,0.12004,0.10462,0.12221,0.16779,0.18112,0.14791,0.12012,0.11019,0.11211,0.12126,0.14214,0.13442,0.11884,0.11748,0.12032,0.10907,0.10828,0.1097,0.10993,0.11072,0.10385,0.11754,0.11696,0.11907,0.1203,0.12578,0.12605,0.1212,0.1308,0.13492,0.12688,0.12894,0.13474,0.12705,0.11806,0.12183,0.12352,0.12302,0.1147,0.11559,0.11781,0.11492,0.09833,0.09653,0.10924,0.11179,0.11095,0.11128,0.08435,0.07794,0.06896,0.0753,0.07268,0.06148,0.06398,0.06619,0.05624,0.03714,0.06619,0.06288,0.05585,0.04157,0.04091,0.06232,0.04076,0.03566,0.04077,0.03719,0.05487
42002438,0.026992866,0.05966,0.04547,0.04257,0.03239,0.04533,0.04485,0.04224,0.04198,0.037,0.04489,0.04152,0.05016,0.04646,0.05315,0.05272,0.05936,0.06302,0.07518,0.08249,0.08759,0.08911,0.08995,0.09288,0.09607,0.09482,0.10066,0.10369,0.10622,0.10942,0.11073,0.11348,0.11513,0.11936,0.12198,0.13062,0.14423,0.1575,0.18741,0.21619,0.23098,0.24585,0.27546,0.27207,0.29366,0.28009,0.28902,0.31138,0.30167,0.30892,0.30973,0.31192,0.31328,0.31493,0.32915,0.34539,0.34223,0.33156,0.38457,0.3852,0.34285,0.31536,0.30922,0.32941,0.26828,0.28876,0.28791,0.33719,0.34585,0.33831,0.34314,0.3443,0.34827,0.35378,0.35927,0.3644,0.36974,0.37423,0.37453,0.38293,0.39367,0.40414,0.33533,0.348,0.35496,0.33295,0.37792,0.37736,0.39757,0.40345,0.39612,0.3969,0.3957,0.39413,0.41347,0.43609,0.44526,0.42092,0.40935,0.40627,0.41436,0.40549,0.42448,0.42034,0.00426,0.00066,0.00058,0.00024,0.00137,0.00172,0.00453,0.00656,0.0165,0.26007,0.20914,0.221,0.26152,0.28246,0.29958,0.31104,0.30802,0.31037,0.31551,0.32418,0.32871,0.33838,0.34218,0.34658,0.34879,0.34806,0.35138,0.35286,0.35717,0.35789,0.35798,0.35482,0.34887,0.34733,0.35041,0.34693,0.34629,0.33809,0.34356,0.3397,0.33486,0.34241,0.34994,0.03117,0.01083,0.00536,0.00484,0.00449,0.00603,0.00494,0.00497,0.00287,0.00142,0.0032,0.00182,0.00275,0.00403,0.00368,0.00606,0.00693,0.21143,0.18885,0.20218,0.22394,0.26378,0.26024,0.18804,0.17671,0.23378,0.24784,0.25394,0.23203,0.25261,0.22608,0.23337,0.23052,0.22423,0.22036,0.22329,0.22066,0.22277,0.22226,0.23326,0.22742,0.22628,0.23403,0.23119,0.23445,0.23885,0.23575,0.24427,0.23806,0.24329,0.2387,0.2414,0.23142,0.22119,0.23053,0.21753,0.20975,0.21292,0.209,0.20076,0.18462,0.18177,0.16849,0.18337,0.18676,0.17894,0.17874,0.10697,0.11075,0.08685,0.08339,0.0883,0.08611,0.09343,0.0757,0.05583,0.06062,0.07266,0.05943,0.05968,0.02742,0.04466,0.03702,0.0329,0.01201,2e-05,0.00194,0.01039
42002504,0.069881858,0.0416,0.03882,0.02924,0.01192,0.01271,0.01523,0.0116,0.0034,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,0.00066,0.00629,0.01778,0.02675,0.02846,0.0247,0.01683,0.01141,0.00693,0.00302,0.002,0.00125,0.00023,3e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,0.00993,0.0556,0.11505,0.19759,0.28383,0.35016,0.39461,0.39057,0.42652,0.42515,0.41878,0.43789,0.43955,0.44117,0.45402,0.45126,0.44231,0.44314,0.46162,0.47401,0.46567,0.45957,0.49961,0.50243,0.48267,0.42765,0.41814,0.43624,0.38912,0.4032,0.40627,0.44863,0.45927,0.44923,0.44277,0.44689,0.45553,0.46415,0.4681,0.46433,0.47408,0.49134,0.49348,0.50582,0.5239,0.53162,0.46458,0.42504,0.43403,0.39049,0.41775,0.41381,0.41451,0.42272,0.42231,0.41942,0.41909,0.42304,0.44372,0.47524,0.48064,0.45946,0.43072,0.42013,0.40253,0.40095,0.38274,0.33381,0.00191,0.00015,2e-05,2e-05,2e-05,2e-05,0.00027,0.00124,0.00395,0.05299,0.05335,0.04616,0.08467,0.09955,0.11264,0.12583,0.13117,0.13668,0.1481,0.15671,0.16623,0.17467,0.1819,0.18984,0.19059,0.19553,0.20119,0.20165,0.20259,0.20516,0.20375,0.20005,0.19751,0.19469,0.19144,0.18927,0.18239,0.17566,0.17371,0.17191,0.1585,0.17382,0.18593,0.01091,0.00372,0.00237,0.00221,0.0018,0.00113,0.0011,0.00098,0.00047,0.00052,0.0006,0.00087,0.00159,0.00131,0.00111,0.00117,0.00192,0.01758,0.01093,0.0183,0.02826,0.03413,0.02577,0.01946,0.021,0.03917,0.04001,0.04346,0.045,0.05118,0.05248,0.05655,0.05615,0.05501,0.05614,0.05803,0.05844,0.06021,0.06343,0.06532,0.06592,0.06509,0.0683,0.06996,0.07074,0.07417,0.07732,0.08101,0.08307,0.08316,0.0808,0.08217,0.08081,0.07527,0.07462,0.07031,0.06748,0.0677,0.0643,0.05834,0.05563,0.0501,0.04918,0.04672,0.04767,0.05151,0.04437,0.03333,0.03073,0.02763,0.02483,0.02199,0.02084,0.0181,0.01419,0.01106,0.01053,0.01364,0.00978,0.00467,0.00105,0.00066,0.00015,2e-05,2e-05,2e-05,0.00021,2e-05
42022404,0.00537,0.04512,0.03813,0.04143,0.04109,0.04108,0.0426,0.04329,0.04395,0.04005,0.04376,0.04459,0.04985,0.04787,0.05496,0.05582,0.06073,0.06914,0.08133,0.08821,0.09331,0.09541,0.09561,0.09529,0.09711,0.09364,0.09638,0.09856,0.0988,0.1003,0.10245,0.10262,0.09998,0.10124,0.10358,0.10872,0.12483,0.14661,0.19127,0.23444,0.26281,0.30916,0.36239,0.34937,0.38762,0.37595,0.38503,0.41485,0.39959,0.39785,0.40081,0.40624,0.40853,0.40717,0.42618,0.45464,0.44311,0.41813,0.49873,0.51386,0.44224,0.35596,0.33977,0.37762,0.35561,0.35845,0.34388,0.4004,0.41683,0.41605,0.42304,0.42799,0.43612,0.44257,0.44793,0.4549,0.4643,0.46813,0.46802,0.47301,0.48734,0.49578,0.44765,0.45444,0.40194,0.34414,0.38457,0.39791,0.42786,0.43397,0.42655,0.43189,0.43142,0.43226,0.45347,0.48183,0.48989,0.46387,0.44485,0.43415,0.43497,0.42614,0.45664,0.5823,0.00734,0.00188,0.00072,0.00146,0.00182,0.00229,0.00359,0.00603,0.0107,0.22457,0.19013,0.17725,0.20058,0.22608,0.25228,0.26563,0.26752,0.27568,0.28093,0.28907,0.29609,0.30619,0.3102,0.31389,0.31733,0.31815,0.32027,0.32253,0.3245,0.32456,0.32331,0.31901,0.31414,0.31189,0.3118,0.30709,0.30542,0.29509,0.29238,0.28884,0.28717,0.2893,0.30575,0.02264,0.01028,0.00562,0.00377,0.00423,0.00456,0.00209,0.00153,0.00285,0.00372,0.00395,0.00291,0.0042,0.00572,0.00447,0.00359,0.00529,0.12433,0.12894,0.15775,0.16815,0.19895,0.20452,0.15094,0.15296,0.17992,0.19138,0.20273,0.19173,0.20256,0.18531,0.19585,0.19135,0.185,0.18428,0.18657,0.18386,0.18242,0.19033,0.19573,0.18958,0.18761,0.19538,0.19231,0.19057,0.1964,0.19783,0.20195,0.20337,0.19942,0.20116,0.20104,0.19518,0.1895,0.18892,0.18251,0.17801,0.18289,0.17874,0.1668,0.16001,0.1505,0.14055,0.14952,0.15492,0.14871,0.13791,0.0858,0.09625,0.07733,0.0652,0.06349,0.06296,0.06715,0.05237,0.04157,0.03969,0.04691,0.03922,0.03903,0.01801,0.01703,0.02049,0.01254,0.00494,0.00044,5e-05,2e-05
